"";"name";"codeInsee";"codeDepartement";"codeRegion";"population";"surface";"lat";"long"
"253";"Saint-Christophe-de-Valains";"35261";"35";"53";222;328;48,3420376827765;-1,44869404629123
"254";"Sainte-Colombe";"35262";"35";"53";316;773;47,891454849061;-1,45847708129475
"255";"Saint-Coulomb";"35263";"35";"53";2614;1819;48,6835537596435;-1,93058025779132
"256";"Saint-Didier";"35264";"35";"53";1919;1426;48,0929022642937;-1,35664122668932
"257";"Saint-Domineuc";"35265";"35";"53";2472;1581;48,3703827082481;-1,86987203201802
"258";"Saint-Erblon";"35266";"35";"53";2662;1092;48,0203167355712;-1,64532516141335
"259";"Saint-Étienne-en-Coglès";"35267";"35";"53";1722;2291;48,3926795528255;-1,33247328614311
"260";"Saint-Ganton";"35268";"35";"53";410;1419;47,7674917971774;-1,89221222287807
"261";"Saint-Georges-de-Chesné";"35269";"35";"53";667;1187;48,2713540544048;-1,30606413412131
"262";"Saint-Georges-de-Gréhaigne";"35270";"35";"53";375;1223;48,5727827652329;-1,54752373969974
"263";"Saint-Georges-de-Reintembault";"35271";"35";"53";1613;3156;48,5108044033693;-1,2307047524125
"264";"Saint-Germain-du-Pinel";"35272";"35";"53";891;1142;48,0047172118728;-1,16882522149141
"265";"Saint-Germain-en-Coglès";"35273";"35";"53";2024;3249;48,3954752295301;-1,26547525846354
"266";"Saint-Germain-sur-Ille";"35274";"35";"53";877;391;48,2523466241101;-1,64924290042857
"267";"Saint-Gilles";"35275";"35";"53";4125;2097;48,1528558184938;-1,85059265885025
"268";"Saint-Gondran";"35276";"35";"53";527;447;48,2686050768177;-1,82545266537232
"269";"Saint-Gonlay";"35277";"35";"53";345;924;48,1123699690009;-2,07966146657865
"270";"Saint-Grégoire";"35278";"35";"53";8989;1750;48,1586351424919;-1,67974881409052
"271";"Saint-Guinoux";"35279";"35";"53";1052;650;48,5804841815104;-1,89276959428002
"272";"Saint-Hilaire-des-Landes";"35280";"35";"53";1016;1847;48,3392069983065;-1,37046528041227
"273";"Saint-Jacques-de-la-Lande";"35281";"35";"53";11783;1233;48,0739406611904;-1,72441751514993
"274";"Saint-Jean-sur-Couesnon";"35282";"35";"53";1122;1853;48,2793485646018;-1,37057999796974
"275";"Saint-Jean-sur-Vilaine";"35283";"35";"53";1112;1081;48,1231354307007;-1,33404055295101
"276";"Saint-Jouan-des-Guérets";"35284";"35";"53";2569;935;48,601829246059;-1,967448952975
"277";"Saint-Just";"35285";"35";"53";1097;2801;47,761221445139;-1,97245971418129
"278";"Saint-Léger-des-Prés";"35286";"35";"53";243;562;48,3879559696809;-1,65823204021058
"279";"Saint-Lunaire";"35287";"35";"53";2287;1052;48,6278236482176;-2,1008148023685
"280";"Saint-Malo-de-Phily";"35289";"35";"53";1056;1880;47,8658590020719;-1,80787426189352
"281";"Saint-Malon-sur-Mel";"35290";"35";"53";608;1626;48,0966367878145;-2,10493722121522
"282";"Saint-Marcan";"35291";"35";"53";464;777;48,5847258642992;-1,62399922901144
"283";"Saint-Marc-le-Blanc";"35292";"35";"53";1329;1770;48,3724619400725;-1,41124488693129
"284";"Saint-Marc-sur-Couesnon";"35293";"35";"53";560;1227;48,3062057143259;-1,36888231876514
"285";"Sainte-Marie";"35294";"35";"53";2299;2505;47,6986410200159;-2,00640257371133
"286";"Saint-Maugan";"35295";"35";"53";568;853;48,1345815956144;-2,10095520153437
"287";"Saint-Médard-sur-Ille";"35296";"35";"53";1345;1844;48,2687187675355;-1,68320886401412
"288";"Saint-Méen-le-Grand";"35297";"35";"53";4541;1855;48,1944876899107;-2,1936461822502
"289";"Saint-Méloir-des-Ondes";"35299";"35";"53";3852;2914;48,635711159871;-1,90589031427504
"290";"Saint-M'Hervé";"35300";"35";"53";1375;3111;48,1725073179957;-1,10836142578847
"291";"Saint-M'Hervon";"35301";"35";"53";530;251;48,2299788908658;-2,06471876856573
"292";"Saint-Onen-la-Chapelle";"35302";"35";"53";1184;2489;48,168590649316;-2,1545763521235
"293";"Saint-Ouen-la-Rouërie";"35303";"35";"53";805;2138;48,4534409787864;-1,43682135142289
"294";"Saint-Ouen-des-Alleux";"35304";"35";"53";1303;1543;48,3286397844229;-1,42454440135181
"295";"Saint-Péran";"35305";"35";"53";382;938;48,0577163530169;-2,06579904076569
"296";"Saint-Père";"35306";"35";"53";2232;1877;48,5861617100219;-1,93024625171154
"297";"Saint-Pern";"35307";"35";"53";1005;1211;48,277810959813;-1,98428175154758
"298";"Saint-Pierre-de-Plesguen";"35308";"35";"53";2769;2977;48,4583800248045;-1,89017071371971
"299";"Saint-Rémy-du-Plain";"35309";"35";"53";847;1478;48,3766841261061;-1,56612008923064
"300";"Saint-Sauveur-des-Landes";"35310";"35";"53";1491;1889;48,3472777473896;-1,31456150325773
"301";"Saint-Séglin";"35311";"35";"53";516;944;47,850898710022;-2,02997996656741
"302";"Saint-Senoux";"35312";"35";"53";1776;1830;47,9165382509825;-1,78864597823936
"303";"Saint-Suliac";"35314";"35";"53";958;470;48,5711235656223;-1,96657954800955
"304";"Saint-Sulpice-la-Forêt";"35315";"35";"53";1412;675;48,2124386157293;-1,57191555168663
"305";"Saint-Sulpice-des-Landes";"35316";"35";"53";788;1134;47,7713214327419;-1,62450192269936
"306";"Saint-Symphorien";"35317";"35";"53";623;796;48,2800355466505;-1,80166338362866
"307";"Saint-Thual";"35318";"35";"53";825;1159;48,3393342766633;-1,92506238279902
"308";"Saint-Thurial";"35319";"35";"53";2045;1811;48,0348344565199;-1,93732559131157
"309";"Saint-Uniac";"35320";"35";"53";514;696;48,1693917888265;-2,0353193272494
"310";"Saulnières";"35321";"35";"53";711;1061;47,9171429222504;-1,57833660015116
"311";"Sel-de-Bretagne";"35322";"35";"53";998;854;47,8974650578069;-1,60602046978464
